assay,chrom,w_mono,w_triso,mu_A,mu_R,mu_T,target_div,pop_id
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48935
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48936
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48937
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48938
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48939
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48940
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48941
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48942
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48943
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48944
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48945
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48946
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48947
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48948
a978,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,0.3593813663804626,7690000.0,p48949
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48950
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48951
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48952
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48953
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48954
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48955
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48956
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48957
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48958
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48959
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48960
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48961
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48962
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48963
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48964
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48965
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48966
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48967
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48968
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48969
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48970
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48971
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48972
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48973
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48974
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48975
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48976
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48977
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48978
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48979
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48980
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48981
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48982
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48983
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48984
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48985
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48986
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48987
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48988
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48989
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48990
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48991
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48992
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48993
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48994
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48995
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48996
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48997
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48998
a979,12,0.3379,0.1668100537200059,2.66e-05,4.76e-05,1.0,7690000.0,p48999
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49000
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49001
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49002
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49003
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49004
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49005
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49006
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49007
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49008
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49009
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49010
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49011
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49012
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49013
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49014
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49015
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49016
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49017
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49018
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49019
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49020
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49021
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49022
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49023
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49024
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49025
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49026
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49027
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49028
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49029
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49030
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49031
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49032
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49033
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49034
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49035
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49036
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49037
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49038
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49039
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49040
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49041
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49042
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49043
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49044
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49045
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49046
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49047
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49048
a980,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0001,7690000.0,p49049
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49050
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49051
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49052
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49053
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49054
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49055
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49056
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49057
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49058
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49059
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49060
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49061
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49062
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49063
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49064
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49065
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49066
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49067
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49068
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49069
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49070
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49071
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49072
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49073
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49074
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49075
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49076
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49077
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49078
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49079
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49080
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49081
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49082
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49083
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49084
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49085
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49086
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49087
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49088
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49089
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49090
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49091
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49092
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49093
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49094
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49095
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49096
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49097
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49098
a981,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p49099
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49100
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49101
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49102
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49103
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49104
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49105
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49106
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49107
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49108
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49109
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49110
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49111
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49112
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49113
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49114
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49115
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49116
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49117
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49118
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49119
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49120
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49121
a982,12,0.3379,0.1291549665014884,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p49122
